node_id,name,frequency,in_degree,out_degree
4616,ENSG00000218175,0.12024,6,70
4617,ENSG00000218208,0.126253,6,8
4618,ENSG00000218891,0.194389,35,16
4619,ENSG00000219200,0.184369,0,9
4620,ENSG00000219438,0.138277,0,10
4621,ENSG00000219470,0.134269,7,18
4622,ENSG00000219529,0.224449,1,10
4623,ENSG00000219932,0.300601,30,0
4624,ENSG00000220563,0.360721,13,1
4625,ENSG00000220583,0.172345,4,5
4626,ENSG00000220804,0.204409,6,7
4627,ENSG00000221051,0.152305,0,25
4628,ENSG00000221164,0.132265,0,21
4629,ENSG00000221241,0.178357,0,23
4630,ENSG00000221406,0.140281,1,1
4631,ENSG00000221491,0.152305,0,4
4632,ENSG00000221539,0.276553,45,6
4633,ENSG00000221571,0.144289,0,36
4634,ENSG00000221838,0.318637,60,6
4635,ENSG00000221890,0.150301,0,24
4636,ENSG00000221916,0.164329,3,39
4637,ENSG00000221944,0.262525,33,2
4638,ENSG00000221953,0.232465,4,4
4639,ENSG00000221955,0.204409,0,6
4640,ENSG00000221978,0.162325,14,26
4641,ENSG00000221983,0.244489,78,4
4642,ENSG00000221988,0.124248,0,0
4643,ENSG00000221990,0.128257,2,85
4644,ENSG00000222014,0.212425,0,6
4645,ENSG00000222033,0.186373,1,0
4646,ENSG00000222317,0.240481,1,1
4647,ENSG00000222345,0.108216,0,45
4648,ENSG00000222383,0.178357,0,18
4649,ENSG00000222726,0.134269,0,9
4650,ENSG00000223029,0.154309,0,3
4651,ENSG00000223294,0.196393,0,1
4652,ENSG00000223298,0.222445,15,1
4653,ENSG00000223349,0.128257,2,12
4654,ENSG00000223396,0.150301,0,7
4655,ENSG00000223400,0.583166,85,0
4656,ENSG00000223478,0.124248,0,81
4657,ENSG00000223496,0.136273,0,0
4658,ENSG00000223658,0.198397,4,14
4659,ENSG00000223701,0.358717,1,0
4660,ENSG00000223705,0.392786,62,3
4661,ENSG00000223715,0.178357,0,5
4662,ENSG00000223802,0.184369,1,10
4663,ENSG00000223838,0.348697,4,0
4664,ENSG00000223855,0.260521,10,2
4665,ENSG00000223930,0.116232,0,19
4666,ENSG00000223956,0.236473,5,1
4667,ENSG00000224014,0.11022,0,19
4668,ENSG00000224032,0.11022,1,43
4669,ENSG00000224090,0.12024,0,6
4670,ENSG00000224100,0.280561,30,2
4671,ENSG00000224224,0.11022,0,31
4672,ENSG00000224269,0.344689,0,0
4673,ENSG00000224287,0.268537,2,5
4674,ENSG00000224331,0.152305,0,11
4675,ENSG00000224424,0.280561,1,2
4676,ENSG00000224425,0.194389,0,3
4677,ENSG00000224536,0.172345,1,8
4678,ENSG00000224546,0.256513,4,0
4679,ENSG00000224597,0.144289,0,8
4680,ENSG00000224611,0.202405,0,2
4681,ENSG00000224614,0.184369,1,8
4682,ENSG00000224635,0.356713,4,1
4683,ENSG00000224646,0.322645,23,3
4684,ENSG00000224728,0.284569,38,7
4685,ENSG00000224805,0.306613,23,2
4686,ENSG00000224870,0.390782,54,0
4687,ENSG00000224877,0.396794,59,5
4688,ENSG00000224899,0.182365,0,0
4689,ENSG00000224903,0.268537,5,0
4690,ENSG00000224934,0.162325,6,33
4691,ENSG00000224958,0.142285,5,35
4692,ENSG00000225031,0.202405,5,3
4693,ENSG00000225131,0.142285,1,6
4694,ENSG00000225173,0.242485,1,1
4695,ENSG00000225177,0.306613,96,9
4696,ENSG00000225194,0.234469,11,14
4697,ENSG00000225224,0.224449,15,1
4698,ENSG00000225328,0.130261,0,0
4699,ENSG00000225334,0.184369,0,0
4700,ENSG00000225335,0.260521,3,0
4701,ENSG00000225361,0.270541,14,2
4702,ENSG00000225377,0.45491,16,0
4703,ENSG00000225385,0.198397,1,10
4704,ENSG00000225416,0.204409,14,2
4705,ENSG00000225439,0.258517,30,12
4706,ENSG00000225449,0.150301,0,12
4707,ENSG00000225489,0.324649,4,0
4708,ENSG00000225506,0.304609,5,1
4709,ENSG00000225507,0.212425,1,1
4710,ENSG00000225518,0.154309,0,31
4711,ENSG00000225595,0.222445,0,2
4712,ENSG00000225643,0.226453,8,2
4713,ENSG00000225663,0.11022,19,65
4714,ENSG00000225693,0.174349,1,21
4715,ENSG00000225708,0.104208,0,9
4716,ENSG00000225721,0.240481,4,10
4717,ENSG00000225731,0.168337,0,3
4718,ENSG00000225733,0.280561,40,2
4719,ENSG00000225762,0.306613,29,1
4720,ENSG00000225764,0.132265,0,9
4721,ENSG00000225871,0.448898,98,0
4722,ENSG00000225891,0.162325,0,28
4723,ENSG00000225905,0.140281,0,6
4724,ENSG00000225920,0.214429,6,2
4725,ENSG00000225921,0.124248,0,41
4726,ENSG00000225937,0.326653,2,1
4727,ENSG00000225975,0.180361,0,21
4728,ENSG00000225986,0.188377,11,16
4729,ENSG00000226025,0.126253,1,3
4730,ENSG00000226155,0.136273,0,29
4731,ENSG00000226174,0.214429,16,11
4732,ENSG00000226179,0.174349,14,20
4733,ENSG00000226200,0.182365,1,5
4734,ENSG00000226221,0.12024,0,32
4735,ENSG00000226243,0.142285,9,8
4736,ENSG00000226245,0.152305,0,48
4737,ENSG00000226306,0.539078,88,0
4738,ENSG00000226314,0.166333,0,11
4739,ENSG00000226386,0.130261,0,105
4740,ENSG00000226465,0.180361,0,11
4741,ENSG00000226471,0.180361,22,11
4742,ENSG00000226608,0.150301,3,1
4743,ENSG00000226624,0.148297,4,7
4744,ENSG00000226644,0.330661,37,2
4745,ENSG00000226686,0.232465,0,0
4746,ENSG00000226690,0.170341,0,1
4747,ENSG00000226742,0.234469,20,2
4748,ENSG00000226745,0.11022,0,0
4749,ENSG00000226747,0.194389,0,2
4750,ENSG00000226825,0.224449,1,5
4751,ENSG00000226944,0.194389,0,4
4752,ENSG00000226945,0.136273,3,14
4753,ENSG00000227008,0.102204,0,71
4754,ENSG00000227038,0.152305,1,20
4755,ENSG00000227051,0.182365,6,33
4756,ENSG00000227057,0.206413,32,12
4757,ENSG00000227070,0.172345,1,19
4758,ENSG00000227077,0.104208,2,127
4759,ENSG00000227097,0.182365,13,6
4760,ENSG00000227191,0.218437,0,0
4761,ENSG00000227212,0.212425,3,2
4762,ENSG00000227240,0.276553,0,1
4763,ENSG00000227379,0.278557,10,0
4764,ENSG00000227392,0.589178,222,0
4765,ENSG00000227470,0.154309,2,5
4766,ENSG00000227482,0.256513,27,3
4767,ENSG00000227500,0.130261,0,32
4768,ENSG00000227525,0.216433,39,3
4769,ENSG00000227527,0.290581,59,3
4770,ENSG00000227683,0.176353,0,1
4771,ENSG00000227695,0.324649,0,0
4772,ENSG00000227719,0.216433,14,26
4773,ENSG00000227726,0.162325,0,5
4774,ENSG00000227742,0.154309,0,15
4775,ENSG00000227848,0.128257,0,12
4776,ENSG00000227896,0.350701,67,1
4777,ENSG00000227953,0.138277,0,22
4778,ENSG00000227986,0.152305,1,4
4779,ENSG00000228137,0.246493,5,0
4780,ENSG00000228158,0.172345,0,10
4781,ENSG00000228201,0.270541,31,7
4782,ENSG00000228205,0.216433,19,2
4783,ENSG00000228223,0.579158,94,0
4784,ENSG00000228265,0.152305,8,24
4785,ENSG00000228280,0.130261,0,14
4786,ENSG00000228300,0.248497,48,7
4787,ENSG00000228350,0.338677,74,4
4788,ENSG00000228393,0.300601,65,6
4789,ENSG00000228436,0.324649,4,0
4790,ENSG00000228444,0.224449,2,1
4791,ENSG00000228499,0.178357,1,0
4792,ENSG00000228506,0.148297,2,14
4793,ENSG00000228544,0.252505,21,2
4794,ENSG00000228569,0.204409,1,2
4795,ENSG00000228594,0.176353,1,28
4796,ENSG00000228606,0.322645,2,2
4797,ENSG00000228613,0.198397,3,2
4798,ENSG00000228653,0.150301,0,13
4799,ENSG00000228700,0.206413,0,7
4800,ENSG00000228723,0.214429,4,0
4801,ENSG00000228727,0.240481,29,27
4802,ENSG00000228782,0.154309,0,19
4803,ENSG00000228794,0.202405,0,5
4804,ENSG00000228798,0.186373,2,1
4805,ENSG00000228801,0.128257,1,17
4806,ENSG00000228933,0.294589,3,0
4807,ENSG00000228952,0.164329,1,2
4808,ENSG00000228962,0.476954,69,0
4809,ENSG00000228989,0.314629,106,2
4810,ENSG00000229151,0.330661,43,1
4811,ENSG00000229152,0.104208,0,48
4812,ENSG00000229180,0.134269,0,43
4813,ENSG00000229204,0.170341,5,2
4814,ENSG00000229320,0.130261,3,35
4815,ENSG00000229332,0.326653,4,0
4816,ENSG00000229348,0.324649,98,12
4817,ENSG00000229388,0.232465,2,2
4818,ENSG00000229395,0.236473,0,0
4819,ENSG00000229403,0.130261,0,21
4820,ENSG00000229431,0.270541,45,5
4821,ENSG00000229481,0.228457,9,11
4822,ENSG00000229567,0.234469,2,0
4823,ENSG00000229611,0.272545,0,0
4824,ENSG00000229637,0.172345,3,12
4825,ENSG00000229659,0.166333,0,5
4826,ENSG00000229780,0.188377,4,9
4827,ENSG00000229806,0.116232,10,109
4828,ENSG00000229809,0.150301,26,41
4829,ENSG00000229833,0.160321,42,29
4830,ENSG00000229836,0.188377,0,7
4831,ENSG00000229869,0.156313,0,30
4832,ENSG00000229891,0.166333,9,28
4833,ENSG00000229896,0.198397,0,9
4834,ENSG00000230054,0.170341,0,19
4835,ENSG00000230074,0.128257,0,5
4836,ENSG00000230082,0.480962,48,0
4837,ENSG00000230107,0.190381,1,10
4838,ENSG00000230165,0.226453,0,0
4839,ENSG00000230199,0.160321,3,1
4840,ENSG00000230291,0.242485,14,0
4841,ENSG00000230295,0.230461,15,8
4842,ENSG00000230316,0.442886,37,0
4843,ENSG00000230409,0.142285,28,15
4844,ENSG00000230454,0.172345,9,52
4845,ENSG00000230565,0.284569,39,9
4846,ENSG00000230638,0.204409,0,4
4847,ENSG00000230679,0.152305,2,26
4848,ENSG00000230734,0.202405,16,2
4849,ENSG00000230798,0.246493,6,1
4850,ENSG00000230882,0.270541,1,3
4851,ENSG00000230896,0.176353,6,7
4852,ENSG00000230897,0.136273,3,7
4853,ENSG00000230945,0.114228,0,6
4854,ENSG00000231007,0.322645,31,3
4855,ENSG00000231050,0.118236,0,35
4856,ENSG00000231081,0.238477,1,5
4857,ENSG00000231154,0.190381,14,14
4858,ENSG00000231240,0.114228,0,9
4859,ENSG00000231255,0.194389,0,6
4860,ENSG00000231305,0.176353,0,23
4861,ENSG00000231312,0.130261,0,1
4862,ENSG00000231324,0.294589,3,3
4863,ENSG00000231359,0.168337,1,18
4864,ENSG00000231365,0.322645,41,2
4865,ENSG00000231402,0.212425,1,4
4866,ENSG00000231480,0.168337,0,1
4867,ENSG00000231483,0.194389,1,1
4868,ENSG00000231530,0.354709,39,0
4869,ENSG00000231587,0.148297,16,13
4870,ENSG00000231609,0.158317,2,13
4871,ENSG00000231651,0.276553,42,4
4872,ENSG00000231663,0.196393,9,16
4873,ENSG00000231711,0.242485,8,12
4874,ENSG00000231738,0.368737,16,0
4875,ENSG00000231742,0.276553,8,3
4876,ENSG00000231768,0.294589,0,3
4877,ENSG00000231789,0.248497,1,11
4878,ENSG00000231793,0.260521,8,2
4879,ENSG00000231806,0.541082,123,0
4880,ENSG00000231808,0.124248,0,3
4881,ENSG00000231851,0.260521,19,5
4882,ENSG00000231991,0.166333,2,29
4883,ENSG00000232021,0.326653,5,0
4884,ENSG00000232024,0.166333,27,8
4885,ENSG00000232077,0.320641,2,0
4886,ENSG00000232093,0.154309,0,23
4887,ENSG00000232098,0.146293,0,31
4888,ENSG00000232104,0.132265,0,6
4889,ENSG00000232109,0.156313,0,7
4890,ENSG00000232119,0.156313,20,16
4891,ENSG00000232346,0.226453,20,0
4892,ENSG00000232354,0.164329,7,22
4893,ENSG00000232412,0.192385,25,8
4894,ENSG00000232415,0.208417,0,5
4895,ENSG00000232434,0.106212,0,37
4896,ENSG00000232442,0.44489,100,2
4897,ENSG00000232445,0.172345,0,1
4898,ENSG00000232485,0.228457,7,4
4899,ENSG00000232559,0.130261,19,39
4900,ENSG00000232560,0.212425,0,2
4901,ENSG00000232600,0.376754,40,0
4902,ENSG00000232645,0.248497,12,9
4903,ENSG00000232677,0.152305,0,35
4904,ENSG00000232806,0.254509,1,6
4905,ENSG00000232807,0.238477,0,0
4906,ENSG00000232874,0.184369,5,21
4907,ENSG00000232883,0.288577,10,0
4908,ENSG00000232888,0.106212,0,36
4909,ENSG00000232909,0.180361,0,14
4910,ENSG00000232926,0.222445,0,13
4911,ENSG00000232931,0.192385,13,11
4912,ENSG00000232940,0.226453,1,12
4913,ENSG00000232956,0.184369,21,21
4914,ENSG00000233016,0.162325,2,16
4915,ENSG00000233031,0.130261,0,13
4916,ENSG00000233041,0.142285,0,26
4917,ENSG00000233122,0.294589,35,6
4918,ENSG00000233198,0.178357,1,34
4919,ENSG00000233215,0.142285,0,1
4920,ENSG00000233223,0.230461,43,13
4921,ENSG00000233254,0.172345,4,8
4922,ENSG00000233270,0.286573,22,0
4923,ENSG00000233337,0.136273,0,0
4924,ENSG00000233369,0.140281,23,15
4925,ENSG00000233438,0.206413,4,6
4926,ENSG00000233476,0.150301,0,2
4927,ENSG00000233483,0.314629,41,1
4928,ENSG00000233487,0.138277,0,36
4929,ENSG00000233493,0.52505,51,0
4930,ENSG00000233515,0.182365,1,1
4931,ENSG00000233516,0.106212,0,8
4932,ENSG00000233547,0.122244,0,67
4933,ENSG00000233554,0.178357,0,5
4934,ENSG00000233558,0.160321,3,24
4935,ENSG00000233577,0.388778,0,0
4936,ENSG00000233590,0.294589,0,1
4937,ENSG00000233609,0.206413,0,5
4938,ENSG00000233621,0.102204,0,72
4939,ENSG00000233668,0.238477,15,0
4940,ENSG00000233799,0.214429,8,11
4941,ENSG00000233864,0.136273,0,18
4942,ENSG00000233878,0.242485,4,0
4943,ENSG00000233885,0.262525,29,2
4944,ENSG00000233893,0.162325,0,0
4945,ENSG00000233901,0.202405,9,18
4946,ENSG00000233903,0.302605,29,1
4947,ENSG00000233913,0.136273,0,2
4948,ENSG00000233927,0.312625,52,9
4949,ENSG00000233954,0.396794,97,0
4950,ENSG00000234072,0.194389,6,17
4951,ENSG00000234084,0.124248,0,27
4952,ENSG00000234118,0.168337,10,2
4953,ENSG00000234176,0.162325,0,0
4954,ENSG00000234182,0.160321,0,5
4955,ENSG00000234183,0.198397,6,9
4956,ENSG00000234444,0.200401,3,0
4957,ENSG00000234450,0.432866,12,0
4958,ENSG00000234456,0.320641,57,15
4959,ENSG00000234465,0.362725,69,4
4960,ENSG00000234493,0.294589,0,1
4961,ENSG00000234589,0.250501,28,0
4962,ENSG00000234618,0.390782,81,1
4963,ENSG00000234630,0.130261,1,23
4964,ENSG00000234664,0.190381,0,1
4965,ENSG00000234692,0.190381,1,3
4966,ENSG00000234694,0.146293,0,59
4967,ENSG00000234715,0.314629,30,2
4968,ENSG00000234742,0.374749,11,0
4969,ENSG00000234769,0.170341,25,14
4970,ENSG00000234772,0.244489,7,8
4971,ENSG00000234773,0.168337,3,10
4972,ENSG00000234912,0.472946,113,0
4973,ENSG00000234917,0.160321,2,53
4974,ENSG00000234918,0.342685,1,0
4975,ENSG00000234936,0.234469,31,7
4976,ENSG00000234965,0.374749,35,0
4977,ENSG00000235010,0.310621,2,0
4978,ENSG00000235023,0.160321,1,25
4979,ENSG00000235029,0.116232,0,60
4980,ENSG00000235034,0.232465,0,4
4981,ENSG00000235065,0.12024,21,63
4982,ENSG00000235091,0.322645,2,0
4983,ENSG00000235098,0.432866,70,2
4984,ENSG00000235140,0.134269,0,27
4985,ENSG00000235169,0.134269,11,105
4986,ENSG00000235173,0.184369,9,17
4987,ENSG00000235192,0.200401,0,12
4988,ENSG00000235194,0.182365,6,11
4989,ENSG00000235217,0.140281,0,48
4990,ENSG00000235225,0.132265,4,13
4991,ENSG00000235301,0.194389,5,10
4992,ENSG00000235330,0.228457,1,1
4993,ENSG00000235349,0.350701,17,1
4994,ENSG00000235354,0.242485,0,0
4995,ENSG00000235374,0.190381,0,11
4996,ENSG00000235408,0.234469,6,7
4997,ENSG00000235499,0.130261,3,28
4998,ENSG00000235501,0.192385,9,16
4999,ENSG00000235618,0.366733,20,0
5000,ENSG00000235687,0.224449,2,0
5001,ENSG00000235688,0.182365,0,44
5002,ENSG00000235706,0.300601,83,6
5003,ENSG00000235776,0.178357,20,4
5004,ENSG00000235802,0.164329,0,4
5005,ENSG00000235819,0.108216,0,16
5006,ENSG00000235823,0.104208,0,12
5007,ENSG00000235904,0.374749,48,5
5008,ENSG00000235908,0.216433,1,4
5009,ENSG00000235939,0.106212,0,20
5010,ENSG00000235961,0.162325,0,5
5011,ENSG00000235984,0.162325,1,2
5012,ENSG00000236015,0.356713,51,2
5013,ENSG00000236058,0.122244,31,34
5014,ENSG00000236060,0.230461,1,7
5015,ENSG00000236081,0.116232,0,38
5016,ENSG00000236088,0.162325,0,10
5017,ENSG00000236140,0.188377,5,11
5018,ENSG00000236144,0.228457,17,7
5019,ENSG00000236190,0.170341,0,4
5020,ENSG00000236200,0.186373,6,15
5021,ENSG00000236255,0.336673,31,0
5022,ENSG00000236305,0.214429,13,31
5023,ENSG00000236423,0.256513,1,4
5024,ENSG00000236536,0.282565,2,0
5025,ENSG00000236552,0.156313,6,3
5026,ENSG00000236682,0.158317,0,0
5027,ENSG00000236699,0.138277,0,30
5028,ENSG00000236708,0.136273,0,11
5029,ENSG00000236735,0.138277,4,6
5030,ENSG00000236762,0.220441,11,0
5031,ENSG00000236768,0.240481,4,1
5032,ENSG00000236801,0.124248,17,49
5033,ENSG00000236992,0.150301,3,5
5034,ENSG00000237015,0.354709,58,3
5035,ENSG00000237032,0.374749,15,1
5036,ENSG00000237036,0.174349,0,19
5037,ENSG00000237073,0.184369,2,4
5038,ENSG00000237080,0.106212,0,51
5039,ENSG00000237082,0.164329,0,9
5040,ENSG00000237101,0.242485,17,9
5041,ENSG00000237172,0.354709,63,5
5042,ENSG00000237190,0.118236,0,128
5043,ENSG00000237214,0.122244,16,14
5044,ENSG00000237372,0.180361,3,13
5045,ENSG00000237425,0.258517,0,0
5046,ENSG00000237429,0.162325,0,27
5047,ENSG00000237441,0.322645,43,4
5048,ENSG00000237476,0.302605,19,2
5049,ENSG00000237517,0.232465,1,3
5050,ENSG00000237550,0.130261,3,29
5051,ENSG00000237614,0.360721,1,0
5052,ENSG00000237670,0.202405,2,5
5053,ENSG00000237774,0.174349,10,3
5054,ENSG00000237840,0.282565,1,0
5055,ENSG00000237978,0.170341,0,0
5056,ENSG00000238058,0.142285,0,33
5057,ENSG00000238085,0.124248,10,10
5058,ENSG00000238117,0.146293,0,5
5059,ENSG00000238123,0.196393,2,8
5060,ENSG00000238142,0.188377,0,21
5061,ENSG00000238164,0.122244,0,34
5062,ENSG00000238227,0.51503,150,0
5063,ENSG00000238260,0.364729,68,2
5064,ENSG00000238287,0.292585,11,1
5065,ENSG00000238405,0.136273,0,7
5066,ENSG00000238417,0.104208,0,0
5067,ENSG00000238870,0.166333,0,0
5068,ENSG00000239093,0.134269,0,3
5069,ENSG00000239122,0.180361,3,26
5070,ENSG00000239213,0.124248,0,9
5071,ENSG00000239253,0.370741,3,3
5072,ENSG00000239264,0.134269,0,21
5073,ENSG00000239377,0.280561,6,0
5074,ENSG00000239402,0.122244,1,4
5075,ENSG00000239467,0.258517,1,0
5076,ENSG00000239494,0.184369,0,7
5077,ENSG00000239513,0.262525,1,1
5078,ENSG00000239523,0.224449,24,12
5079,ENSG00000239553,0.230461,0,3
5080,ENSG00000239559,0.240481,16,0
5081,ENSG00000239614,0.124248,0,18
5082,ENSG00000239617,0.150301,0,33
5083,ENSG00000239672,0.196393,38,10
5084,ENSG00000239697,0.270541,38,3
5085,ENSG00000239774,0.174349,0,3
5086,ENSG00000239779,0.196393,2,18
5087,ENSG00000239857,0.178357,0,10
5088,ENSG00000239881,0.146293,0,43
5089,ENSG00000239911,0.138277,0,45
5090,ENSG00000239969,0.168337,2,22
5091,ENSG00000240207,0.386774,59,3
5092,ENSG00000240211,0.296593,60,3
5093,ENSG00000240219,0.156313,2,25
5094,ENSG00000240230,0.12024,0,93
5095,ENSG00000240253,0.156313,4,1
5096,ENSG00000240291,0.172345,2,20
5097,ENSG00000240342,0.164329,1,24
5098,ENSG00000240376,0.150301,6,9
5099,ENSG00000240399,0.260521,26,4
5100,ENSG00000240449,0.206413,0,7
5101,ENSG00000240509,0.116232,3,59
5102,ENSG00000240520,0.218437,1,16
5103,ENSG00000240616,0.170341,3,1
5104,ENSG00000240731,0.128257,0,40
5105,ENSG00000240800,0.224449,2,2
5106,ENSG00000240857,0.168337,0,0
5107,ENSG00000240859,0.216433,0,3
5108,ENSG00000240877,0.340681,139,5
5109,ENSG00000240972,0.160321,6,27
5110,ENSG00000240990,0.330661,17,1
5111,ENSG00000240996,0.202405,0,1
5112,ENSG00000241003,0.188377,1,12
5113,ENSG00000241170,0.180361,7,11
5114,ENSG00000241255,0.144289,3,4
5115,ENSG00000241343,0.238477,45,4
5116,ENSG00000241352,0.128257,3,6
5117,ENSG00000241370,0.252505,68,23
5118,ENSG00000241388,0.126253,2,9
5119,ENSG00000241418,0.178357,0,1
5120,ENSG00000241431,0.284569,84,1
5121,ENSG00000241464,0.148297,3,14
5122,ENSG00000241549,0.342685,67,1
5123,ENSG00000241553,0.124248,19,16
5124,ENSG00000241746,0.152305,14,11
5125,ENSG00000241788,0.328657,10,0
5126,ENSG00000241956,0.128257,0,6
5127,ENSG00000241990,0.370741,103,2
5128,ENSG00000242021,0.200401,0,2
5129,ENSG00000242078,0.220441,1,9
5130,ENSG00000242085,0.252505,0,0
5131,ENSG00000242110,0.270541,2,3
5132,ENSG00000242193,0.150301,0,3
5133,ENSG00000242247,0.208417,2,3
5134,ENSG00000242265,0.288577,16,7
5135,ENSG00000242294,0.236473,39,5
5136,ENSG00000242299,0.146293,6,9
5137,ENSG00000242307,0.198397,0,0
5138,ENSG00000242349,0.220441,4,12
5139,ENSG00000242396,0.200401,0,6
5140,ENSG00000242407,0.104208,0,24
5141,ENSG00000242445,0.148297,5,11
5142,ENSG00000242485,0.188377,31,31
5143,ENSG00000242531,0.178357,1,6
5144,ENSG00000242574,0.132265,0,10
5145,ENSG00000242612,0.302605,47,1
5146,ENSG00000242650,0.244489,6,3
5147,ENSG00000242687,0.146293,0,0
5148,ENSG00000242732,0.266533,37,13
5149,ENSG00000242781,0.176353,0,0
5150,ENSG00000242802,0.274549,35,1
5151,ENSG00000242858,0.188377,14,0
5152,ENSG00000242951,0.126253,2,15
5153,ENSG00000243069,0.146293,0,6
5154,ENSG00000243141,0.254509,0,11
5155,ENSG00000243199,0.330661,30,1
5156,ENSG00000243289,0.214429,1,8
5157,ENSG00000243364,0.172345,6,19
5158,ENSG00000243403,0.126253,1,7
5159,ENSG00000243406,0.260521,9,2
5160,ENSG00000243431,0.178357,0,5
5161,ENSG00000243449,0.362725,83,0
5162,ENSG00000243479,0.182365,1,6
5163,ENSG00000243517,0.152305,11,6
5164,ENSG00000243537,0.200401,0,0
5165,ENSG00000243554,0.200401,3,14
5166,ENSG00000243742,0.118236,0,5
5167,ENSG00000243749,0.168337,3,19
5168,ENSG00000243811,0.228457,12,13
5169,ENSG00000243829,0.118236,6,95
5170,ENSG00000243902,0.338677,4,0
5171,ENSG00000243927,0.206413,1,3
5172,ENSG00000243964,0.138277,5,6
5173,ENSG00000243989,0.374749,56,4
5174,ENSG00000244005,0.226453,2,8
5175,ENSG00000244151,0.338677,73,3
5176,ENSG00000244165,0.382766,64,2
5177,ENSG00000244274,0.234469,21,10
5178,ENSG00000244363,0.108216,0,54
5179,ENSG00000244441,0.138277,0,2
5180,ENSG00000244459,0.318637,25,0
5181,ENSG00000244486,0.126253,1,0
5182,ENSG00000244509,0.160321,10,39
5183,ENSG00000244627,0.166333,1,20
5184,ENSG00000244687,0.288577,25,0
5185,ENSG00000244701,0.348697,84,0
5186,ENSG00000244754,0.166333,0,3
5187,ENSG00000244756,0.208417,0,0
5188,ENSG00000244879,0.194389,2,18
5189,ENSG00000244932,0.156313,4,32
5190,ENSG00000244968,0.180361,0,0
5191,ENSG00000245146,0.154309,0,19
5192,ENSG00000245149,0.342685,83,1
5193,ENSG00000245156,0.358717,39,0
5194,ENSG00000245317,0.224449,4,2
5195,ENSG00000245571,0.222445,4,7
5196,ENSG00000245614,0.322645,42,0
5197,ENSG00000245680,0.134269,23,36
5198,ENSG00000245694,0.316633,33,1
5199,ENSG00000245750,0.160321,0,12
5200,ENSG00000245888,0.198397,10,19
5201,ENSG00000245910,0.106212,0,62
5202,ENSG00000245958,0.178357,8,7
5203,ENSG00000245970,0.160321,10,36
5204,ENSG00000245975,0.192385,1,16
5205,ENSG00000246228,0.280561,6,1
5206,ENSG00000246263,0.184369,4,7
5207,ENSG00000246528,0.144289,0,8
5208,ENSG00000246705,0.246493,35,8
5209,ENSG00000246763,0.238477,0,5
5210,ENSG00000246898,0.198397,4,2
5211,ENSG00000246982,0.200401,3,10
5212,ENSG00000247092,0.406814,111,2
5213,ENSG00000247137,0.262525,28,6
5214,ENSG00000247157,0.178357,0,16
5215,ENSG00000247498,0.130261,0,4
5216,ENSG00000247516,0.256513,0,3
5217,ENSG00000247556,0.170341,24,14
5218,ENSG00000247595,0.402806,134,2
5219,ENSG00000247828,0.330661,59,3
5220,ENSG00000248008,0.108216,0,10
5221,ENSG00000248019,0.254509,17,4
5222,ENSG00000248092,0.262525,14,6
5223,ENSG00000248138,0.172345,1,1
5224,ENSG00000248144,0.128257,0,35
5225,ENSG00000248279,0.310621,8,0
5226,ENSG00000248367,0.112224,2,89
5227,ENSG00000248429,0.180361,1,7
5228,ENSG00000248485,0.254509,15,13
5229,ENSG00000248489,0.140281,0,30
5230,ENSG00000248663,0.158317,0,2
5231,ENSG00000248714,0.214429,23,2
5232,ENSG00000248787,0.134269,0,7
5233,ENSG00000248801,0.152305,0,17
5234,ENSG00000248822,0.268537,0,1
5235,ENSG00000248866,0.124248,5,133
5236,ENSG00000248927,0.152305,0,6
5237,ENSG00000249042,0.144289,0,9
5238,ENSG00000249087,0.12024,0,17
5239,ENSG00000249116,0.352705,48,1
5240,ENSG00000249267,0.412826,24,0
5241,ENSG00000249307,0.148297,0,28
5242,ENSG00000249352,0.458918,10,1
5243,ENSG00000249574,0.136273,0,22
5244,ENSG00000249592,0.162325,1,13
5245,ENSG00000249626,0.220441,4,6
5246,ENSG00000249637,0.136273,0,45
5247,ENSG00000249650,0.194389,1,14
5248,ENSG00000249855,0.158317,1,1
5249,ENSG00000249859,0.408818,82,1
5250,ENSG00000249885,0.338677,7,0
5251,ENSG00000249915,0.260521,27,7
5252,ENSG00000250056,0.364729,70,6
5253,ENSG00000250067,0.196393,25,18
5254,ENSG00000250068,0.204409,0,2
5255,ENSG00000250120,0.148297,0,0
5256,ENSG00000250220,0.138277,0,21
5257,ENSG00000250222,0.318637,92,12
5258,ENSG00000250230,0.106212,0,28
5259,ENSG00000250237,0.521042,19,0
5260,ENSG00000250423,0.39479,78,0
5261,ENSG00000250479,0.250501,6,0
5262,ENSG00000250522,0.368737,96,3
5263,ENSG00000250571,0.250501,48,10
5264,ENSG00000250590,0.274549,1,0
5265,ENSG00000250620,0.270541,0,0
5266,ENSG00000250740,0.308617,12,1
5267,ENSG00000250742,0.178357,0,4
5268,ENSG00000250753,0.130261,0,26
5269,ENSG00000250767,0.430862,3,0
5270,ENSG00000250786,0.260521,26,12
5271,ENSG00000250893,0.164329,1,11
5272,ENSG00000250909,0.224449,11,6
5273,ENSG00000250914,0.208417,0,2
5274,ENSG00000250917,0.160321,0,7
5275,ENSG00000250922,0.220441,0,1
5276,ENSG00000250948,0.206413,10,9
5277,ENSG00000250959,0.248497,15,10
5278,ENSG00000250999,0.308617,1,0
5279,ENSG00000251000,0.148297,0,2
5280,ENSG00000251015,0.108216,0,6
